availability,category,coursePictureUrl,credits,endDate,enrolled,enrollmentEndDate,estimatedWorkload,examDate,explorerInstructorName,explorerSummary,featured,id,instructorInstitute,name,ncCode,nodeCode,openForRegistration,showInExplorer,startDate,title,url,weeks
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_hs02.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,"Prof. Diptimayee Nayak, Prof. S.P. Singh",,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2hzMDI=,IIT Roorkee,Humanities_and_Social_Sciences,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Introduction to Environmental Economics,/nd1_noc20_hs02/preview,12
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/nou20_cm01/GST.jpg,,,False,2020-02-27T18:30:00.000000Z,,2020-05-09T08:30:00.000000Z,Professor Anirban Ghosh,,True,Q291cnNlTGlzdDovbmQyX25vdTIwX2NtMDE=,Netaji Subhas Open University,Commerce,IGNOU,nd2,True,True,2020-01-01T00:00:00.000000Z,Introduction to GST,/nd2_nou20_cm01/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ce20.jpg,1,2020-02-21T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. Arun K. Saraf,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NlMjA=,IIT Roorkee,CIVIL_ENGINEERING,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Introduction to Geographic Information Systems,/nd1_noc20_ce20/preview,4
registration_required,,https://storage.googleapis.com/swayam-node1-production.appspot.com/July%202019%20Course%20images/Cards_ShutterStockImages_250x90/Architecture%20and%20Planning/b.png,1,2020-02-21T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. Pushkar Sohoni,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2FyMDI=,IISER Pune,ARCHI_COURSES,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Introduction to History of Architecture in India,/nd1_noc20_ar02/preview,4
registration_required,,https://storage.googleapis.com/swayam-node1-production.appspot.com/July%202019%20Course%20images/Cards_ShutterStockImages_250x90/Humanities%20and%20Social%20Sciences/d.png,1,2020-03-20T00:00:00.000000Z,False,2020-02-23T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Soumik Nandi Majumdar,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2hzMDk=,"Visva Bharati University, Santiniketan",Humanities_and_Social_Sciences,NPTEL,nd1,True,True,2020-02-24T00:00:00.000000Z,Introduction to Indian Art - An appreciation,/nd1_noc20_hs09/preview,4
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cs24.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Sudip Misra,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NzMjQ=,IIT Kharagpur,COMP_SCI_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Introduction to Industry 4.0 and Industrial Internet of Things,/nd1_noc20_cs24/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cs29.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Balaraman Ravindran,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NzMjk=,IIT Madras,COMP_SCI_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Introduction to Machine Learning,/nd1_noc20_cs29/preview,12
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/imb19_mg16/IntroductiontoManagerialEconomics.jpg,2,2020-04-30T23:00:00.000000Z,False,2020-02-28T23:00:00.000000Z,,2020-05-10T00:00:00.000000Z,Subhashish Gupta,<div><b>Subhashish Gupta&nbsp;</b></div><div>Associate Professor</div><div>Indian Institute of Management Bangalore<br><br></div><div>An introduction to Microeconomics and its impact on managerial decision making in today’s business world.</div><div><br></div>,True,Q291cnNlTGlzdDovbmQyX2ltYjIwX21nMTQ=,Indian Institute of Management Bangalore (IIMB),Management,IIMB,nd2,True,True,2020-01-31T06:00:00.000000Z,Introduction to Managerial Economics,/nd2_imb20_mg14/preview,4
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/imb19_mg11/Marketing.jpg,2,2020-04-30T23:00:00.000000Z,False,2020-02-28T23:00:00.000000Z,,2020-05-10T00:00:00.000000Z,Ashis Mishra,"<b>Dr. Ashis Mishra</b><br>IIM Bangalore<br><br>Identify, understand and learn the basics of marketing management theories with real-world business scenarios.<br>",True,Q291cnNlTGlzdDovbmQyX2ltYjIwX21nMTA=,Indian Institute of Management Bangalore (IIMB),Management,IIMB,nd2,True,True,2020-01-31T06:00:00.000000Z,Introduction to Marketing Essentials,/nd2_imb20_mg10/preview,6
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/cec20_mg06/MARKETING MANAGEMENT.jpg,3,2020-04-02T18:30:00.000000Z,False,2020-02-27T18:30:00.000000Z,,2020-05-09T18:30:00.000000Z,Dr. Nambram Amulkumar,,True,Q291cnNlTGlzdDovbmQyX2NlYzIwX21nMDY=,Manipur University,Management,CEC,nd2,True,True,2020-01-19T18:30:00.000000Z,Introduction to Marketing Management - 1,/nd2_cec20_mg06/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_mm03.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Rajesh Prasad,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21tMDM=,IIT Delhi,METALLURGY_COURSES,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Introduction to Materials Science and Engineering,/nd1_noc20_mm03/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_hs34.jpg,2,2020-04-17T00:00:00.000000Z,False,2020-02-23T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Kiran Keshavamurthy,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2hzMzQ=,IIT Guwahati,Humanities_and_Social_Sciences,NPTEL,nd1,True,True,2020-02-24T00:00:00.000000Z,Introduction to Modern Indian Drama,/nd1_noc20_hs34/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_hs30.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Mithilesh Kumar Jha,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2hzMzA=,IIT Guwahati,Humanities_and_Social_Sciences,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Introduction to Modern Indian Political Thought,/nd1_noc20_hs30/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_mg33.jpg,2,2020-04-17T00:00:00.000000Z,False,2020-02-23T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. G. Srinivasan,,True,Q291cnNlTGlzdDovbmQxX25vYzIwX21hMjM=,IIT Madras,Management,NPTEL,nd1,True,True,2020-02-24T00:00:00.000000Z,Introduction to Operations Research,/nd1_noc20_ma23/preview,8
registration_required,,https://storage.googleapis.com/swayam-node1-production.appspot.com/July%202019%20Course%20images/Cards_ShutterStockImages_250x90/Electrical%2C%20Electronics%20and%20Communications%20Engineering/d.png,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Balaji Srinivasan,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2VlMjM=,IIT Madras,ELEC_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Introduction to Photonics,/nd1_noc20_ee23/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_hs37.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Arvind Sivaramakrishnan,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2hzMzc=,IIT Madras,Humanities_and_Social_Sciences,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Introduction to Political Ideologies: Contexts Ideas and Practices,/nd1_noc20_hs37/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_hs35.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Mithilesh Kumar Jha,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2hzMzU=,IIT Guwahati,Humanities_and_Social_Sciences,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Introduction to Political Theory,/nd1_noc20_hs35/preview,12
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/nou19_ag09/PVijayK_CourseImage.jpg,,2020-03-09T18:30:00.000000Z,False,2020-01-15T17:30:00.000000Z,,2020-05-10T08:30:00.000000Z,Dr. P. Vijayakumar,,True,Q291cnNlTGlzdDovbmQyX25vdTIwX2FnMDQ=,Indira Gandhi National Open University,AGRI_COURSES,IGNOU,nd2,True,True,2019-12-31T18:30:00.000000Z,Introduction to Poultry Farming,/nd2_nou20_ag04/preview,
registration_required,,https://storage.googleapis.com/swayam-node1-production.appspot.com/July%202019%20Course%20images/Cards_ShutterStockImages_250x90/Mathematics/b.png,1,2020-02-21T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. G. Srinivasan,,True,Q291cnNlTGlzdDovbmQxX25vYzIwX21hMjI=,IIT Madras,Mathematics,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Introduction to Probability and Statistics,/nd1_noc20_ma22/preview,4
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_bt05.jpg,1,2020-02-21T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. S. Ganesh,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2J0MDU=,IIT Kanpur,BIO_TECH,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Introduction to Professional Scientific Communication,/nd1_noc20_bt05/preview,4
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ge04.jpg,1,2020-04-17T00:00:00.000000Z,False,2020-02-23T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Prathap Haridoss & Team,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2dlMDQ=,IIT Madras,Multidisciplinary,NPTEL,nd1,True,True,2020-02-24T00:00:00.000000Z,Introduction to Research,/nd1_noc20_ge04/preview,8
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/imb19_mg02/IntroductiontoRetailManagement.jpg,2,2020-04-30T23:00:00.000000Z,False,2020-02-28T23:00:00.000000Z,,2020-05-10T00:00:00.000000Z,Ashis Mishra,"<div class=""yui-wk-div""><b>Ashis Mishra</b></div><div class=""yui-wk-div"">Associate Professor Marketing</div><div class=""yui-wk-div"">Indian Institute of Management Bangalore</div><div class=""yui-wk-div""><br>This course will introduce the basic concepts of retailing to the participants. The key take away would be understanding how a retail business works; the core issues and challenges involved; the key terms and terminologies associated and an appreciation of Indian retail sector.<br></div>",True,Q291cnNlTGlzdDovbmQyX2ltYjIwX21nMDI=,Indian Institute of Management Bangalore (IIMB),Management,IIMB,nd2,True,True,2020-01-31T06:00:00.000000Z,Introduction to Retail Management,/nd2_imb20_mg02/preview,6
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_me05.jpg,2,2020-04-17T00:00:00.000000Z,False,2020-02-23T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Aloke Kumar,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21lMDU=,IISc Bangalore,MECH_ENGG,NPTEL,nd1,True,True,2020-02-24T00:00:00.000000Z,Introduction to Soft Matter,/nd1_noc20_me05/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_mg01.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Manjesh hanawal,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21nMDE=,IIT Bombay,Management,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Introduction to Stochastic Processes,/nd1_noc20_mg01/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_mg02.jpg,2,2020-03-20T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. Jayendran Venkateswaran,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21nMDI=,IIT Bombay,Management,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Introduction to System Dynamics Modeling,/nd1_noc20_mg02/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_hs24.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Merin Simi Raj,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2hzMjQ=,IIT Madras,Humanities_and_Social_Sciences,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Introduction to World Literature,/nd1_noc20_hs24/preview,12
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/aic19_ed28/newcourse.jpg,,2019-04-29T18:30:00.000000Z,False,,,,Sridhar Melukote ,,True,Q291cnNlTGlzdDovbmQyX2FpYzE5X2VkMjg=,Swami Vivekananda Yoga Anusandhana Samsthan,Education,AICTE,nd2,True,True,2018-12-31T18:30:00.000000Z,Introduction to Yoga and Applications of Yoga,/nd2_aic19_ed28/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cs10.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Sourav Mukhopadhyay,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NzMTA=,IIT Kharagpur,COMP_SCI_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Introduction to algorithms and analysis,/nd1_noc20_cs10/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cs22.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Sudip Misra,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NzMjI=,IIT Kharagpur,COMP_SCI_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Introduction to internet of things,/nd1_noc20_cs22/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_bt13.jpg,2,2020-04-17T00:00:00.000000Z,False,2020-02-23T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Ranjit Padinhateeri,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2J0MTM=,IIT Bombay,BIO_TECH,NPTEL,nd1,True,True,2020-02-24T00:00:00.000000Z,Introductory Mathematical Methods for Biologists,/nd1_noc20_bt13/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_me21.jpg,2,2020-03-20T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. Anirvan DasGupta,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21lMjE=,IIT Kharagpur,MECH_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Kinematics of Mechanisms and Machines,/nd1_noc20_me21/preview,8
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/ntr20_ed10/LAWM.JPG,2,2020-03-29T18:30:00.000000Z,False,2020-02-16T18:30:00.000000Z,,,Dr. Dipankar Bose,,True,Q291cnNlTGlzdDovbmQyX250cjIwX2VkMTA=,"National Institute of Technical Teachers Training and Research, Kolkata ",TEACHER_EDUCATION,NITTTR,nd2,True,True,2020-01-26T18:30:00.000000Z,Laboratory and Workshop Management,/nd2_ntr20_ed10/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_hs22.jpg,2,2020-03-20T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. Rajesh Kumar,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2hzMjI=,IIT Madras,Humanities_and_Social_Sciences,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Language and Mind,/nd1_noc20_hs22/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_me20.jpg,1,2020-02-21T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,"Prof. Sankar Kumar Som, Prof. Suman Chakraborty",,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21lMjA=,IIT Kharagpur,MECH_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Laws of Thermodynamics,/nd1_noc20_me20/preview,4
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/ntr20_ed05/Li.JPG,2,2020-03-29T18:30:00.000000Z,False,2020-02-16T18:30:00.000000Z,,,Dr. Kiran Saksena,,True,Q291cnNlTGlzdDovbmQyX250cjIwX2VkMDU=,"National Institute of Technical Teachers Training and Research, Bhopal ",TEACHER_EDUCATION,NITTTR,nd2,True,True,2020-01-26T18:30:00.000000Z,Learning and Instruction,/nd2_ntr20_ed05/preview,6
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/nou20_lb01/LOGO2.jpg,,2020-04-29T18:30:00.000000Z,False,2020-02-27T18:30:00.000000Z,,2020-05-09T03:30:00.000000Z,Professor Uma Kanjilal,,True,Q291cnNlTGlzdDovbmQyX25vdTIwX2xiMDE=,Indira Gandhi National Open University,Library_and_Information_Sciences,IGNOU,nd2,True,True,2020-01-01T00:00:00.000000Z,Library Automation and Digitisation,/nd2_nou20_lb01/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ma21.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Pranav Haridas,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21hMjE=,Kerala School of Mathematics,Mathematics,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Linear Algebra,/nd1_noc20_ma21/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_hs32.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Rashmi Gaur,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2hzMzI=,IIT Roorkee,Humanities_and_Social_Sciences,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,"Literature, Culture and Media",/nd1_noc20_hs32/preview,12
registration_required,,https://storage.googleapis.com/swayam-node1-production.appspot.com/July%202019%20Course%20images/Cards_ShutterStockImages_250x90/Computer%20Science%20and%20Engineering/d.png,2,2020-04-17T00:00:00.000000Z,False,2020-02-23T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Carl Gustaf Jansson,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NzNDk=,"KTH, The Royal Institute of Technology",COMP_SCI_ENGG,NPTEL,nd1,True,True,2020-02-24T00:00:00.000000Z,"Machine Learning,ML",/nd1_noc20_cs49/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_me45.jpg,1,2020-02-21T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. Sounak Kumar Choudhury,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21lNDU=,IIT Kanpur,MECH_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Machining Science,/nd1_noc20_me45/preview,4
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ce26.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Radhakrishna G. Pillai,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NlMjY=,IIT Madras,CIVIL_ENGINEERING,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Maintenance and Repair of Concrete Structures,/nd1_noc20_ce26/preview,12
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/cec20_hs05/logo MOOC MCI.jpg,3,2020-03-05T18:30:00.000000Z,False,2020-02-27T18:30:00.000000Z,,2020-05-09T18:30:00.000000Z,Prof. Soumitra Sreemani,,True,Q291cnNlTGlzdDovbmQyX2NlYzIwX2hzMDU=,Netaji Subhas Open University Kolkata,Humanities_and_Social_Sciences,CEC,nd2,True,True,2020-01-12T18:30:00.000000Z,Making of Contemporary India,/nd2_cec20_hs05/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ge10.jpg,2,2020-04-17T00:00:00.000000Z,False,2020-02-23T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,"Prof. Mohan Natrajan, Prof. V V Banu Rekha, Dr. M S Jawahar",,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2dlMTA=,"National Institute for Research in Tuberculosis, Former Scientist G, NIRT",Multidisciplinary,NPTEL,nd1,True,True,2020-02-24T00:00:00.000000Z,Manage TB,/nd1_noc20_ge10/preview,8
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/imb19_mg06/ManagementAccountingforDecisionMaking.png,2,2020-04-30T23:00:00.000000Z,False,2020-02-28T23:00:00.000000Z,,2020-05-09T00:00:00.000000Z,M S Narasimhan,"<div class=""yui-wk-div""><b>M S Narasimhan&nbsp;</b></div><div class=""yui-wk-div"">Professor, Finance &amp; Accounting Area</div><div class=""yui-wk-div"">Indian Institute of Management Bangalore</div>",True,Q291cnNlTGlzdDovbmQyX2ltYjIwX21nMDU=,Indian Institute of Management Bangalore (IIMB),Management,IIMB,nd2,True,True,2020-01-31T06:00:00.000000Z,Management Accounting for Decision Making,/nd2_imb20_mg05/preview,6
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_mg32.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Jitendra Mahakud,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21nMzI=,IIT Kharagpur,Management,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Management of Commercial Banking,/nd1_noc20_mg32/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_mg17.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Pradip Kumar Ray,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21nMTc=,IIT Kharagpur,Management,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Management of Inventory Systems,/nd1_noc20_mg17/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_mg03.jpg,1,2020-02-21T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. Jayanta Chatterjee,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21nMDM=,IIT Kanpur,Management,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Management of New Products and Services,/nd1_noc20_mg03/preview,4
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_mg08.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Santosh Rangnekar,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21nMDg=,IIT Roorkee,Management,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Managerial Skills for Interpersonal Dynamics,/nd1_noc20_mg08/preview,12
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/imb19_mg05/ManagingInnovation.jpg,2,2020-04-30T23:00:00.000000Z,False,2020-02-28T23:00:00.000000Z,,2020-05-09T00:00:00.000000Z,Rishikesha T Krishnan and Vinay Dabholkar,"<div class=""yui-wk-div""><b>Rishikesha T Krishnan<br><br></b></div><div class=""yui-wk-div"">Professor IIMB</div><div class=""yui-wk-div"">Indian Institute of Management Bangalore</div><div class=""yui-wk-div""><br>Learn how to go from an ad-hoc or jugaad way to a more systematic approach to building innovation capacity in your team or organization.<br></div>",True,Q291cnNlTGlzdDovbmQyX2ltYjIwX21nMDQ=,Indian Institute of Management Bangalore (IIMB),Management,IIMB,nd2,True,True,2020-01-31T06:00:00.000000Z,Managing Innovation,/nd2_imb20_mg04/preview,6
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_mg16.jpg,2,2020-03-20T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. KBL Srivastava,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21nMTY=,IIT Kharagpur,Management,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Managing change in organizations,/nd1_noc20_mg16/preview,8
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/imb19_mg21/ManufacturingCompetitiveness.jpg,4,2020-04-30T23:00:00.000000Z,False,2020-02-28T23:00:00.000000Z,,2020-05-10T00:00:00.000000Z,Shishir Bharadwaj,"<div class=""yui-wk-div""><b>Shishir Bharadwaj</b></div><div class=""yui-wk-div"">Operations management consultant</div><div class=""yui-wk-div"">Quality Council of India&nbsp;</div><div class=""yui-wk-div""><br></div>",True,Q291cnNlTGlzdDovbmQyX2ltYjIwX21nMjM=,Quality Council of India,Management,IIMB,nd2,True,True,2020-01-31T06:00:00.000000Z,Manufacturing Competitiveness,/nd2_imb20_mg23/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_me14.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Shantanu Bhattacharya,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21lMTQ=,IIT Kanpur,MECH_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Manufacturing Process Technology I and II,/nd1_noc20_me14/preview,12
